Vname,UpName,Vlong,Source,Uptime,UpID,VID,RelatedVs,newDayviews,Sales,Price,Commission,TotalLikes,TotalComments,Changerate,PLink
小迷糊微醺粉底液VAA小魔瓶持久遮瑕持妆轻薄保湿控油皮独角兽bb,花花fiore,36,天猫,2019-07-24 18:10:42,61527468954,6717127428021505283,0,0,0,79.90,0,13376,483,3.61%,https://detail.tmall.com/item.htm?id=594250503624
943/934官方旗舰店视黄醇淡化细纹眼袋黑眼圈女补水眼部护理眼霜,詹白白,59,淘宝,2019-06-01 00:01:49,58577109275,6697147458536951047,0,0,0,128.00,0,6176,148,2.40%,https://s.click.taobao.com/t?e=m%3D2%26s%3DCVNbH%2F7J44dw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMa84wX7cB4Ufxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM91FGXIl7C949vl8rFvpTrgtkyqhBb5%2B4x8PUddoNe3CezgG9Nfqey2l3ckdzz6jS1KDq%2B%2F8WcRsUEA%2Biqsv35ZPCStNUQSx2bbvOA7UcWrpPUTXRfTxtdOeA%2FTvyFkOPlZTBKgNz8E8geG%2FMcDSi0sYOae24fhW0&union_lens=lensId:0b0130fe_0c43_16e88479958_5313&xId=qkqq55lNN4yOQWLUspuTg5O7mYuVhK339r8YoOHfuZkF2PR8GoqhOyaZIuqpBopQxjxsgn1VYtgD6JKUOdLzbJ&union_lens=lensId:0b0adf2c_3516_16e8847995a_aebd
【斯凯】黄胖子国妆经典 肤美灵补水洗面奶190g,爱生活的虾米,15,抖音小店,2019-06-16 13:51:39,98319785218,6702722743974087949,0,0,0,39.00,0,178,10,5.62%,https://haohuo.jinritemai.com/views/product/item2?id=3317957545494199437&origin_type=2002001000&origin_id=6702722743974087949_3317957547641838272&alkey=1128_99514375927_6702722743974087949_3317957547641838272_011
美白U型洁牙仪情侣全自动懒人电动牙刷,高曼科技,40,抖音小店,2019-02-19 09:55:42,62003210178,6659295398525537543,0,0,0,368.00,0,8485,129,1.52%,https://haohuo.jinritemai.com/views/product/item2?id=3318306879452625994&origin_type=3002001000&origin_id=6659295398525537543_3318306879452625994&alkey=1128_99514375927_6659295398525537543_3318306879452625994_010
【斯凯】经典国货标婷维生素身体乳美肤止痒润肤保湿补水280g,妖研鉴货,22,抖音小店,2019-05-25 11:15:23,63701452512,6694529629044133133,0,0,0,42.00,0,274,14,5.11%,https://haohuo.jinritemai.com/views/product/item2?id=3318505734299353693&origin_type=2002001000&origin_id=6694529629044133133_3319041017566743848&alkey=1128_99514375927_6694529629044133133_3319041017566743848_011
【厂家直营】依风高弹保湿定型，亮泽造型啫喱发胶,阔气?米老板,50,抖音小店,2019-03-11 17:41:25,97425439333,6666741081037671688,0,0,0,24.00,0,458329,2005,0.44%,https://haohuo.jinritemai.com/views/product/item2?id=3319232027647200825&origin_type=2002001000&origin_id=6666741081037671688_3319232026154115962&alkey=1128_99514375927_6666741081037671688_3319232026154115962_011
牧草人水疗素头发spa护理理发店专用补水柔顺改善毛躁护发素女,潮发型宝哥,45,抖音小店,2019-01-08 15:08:19,68003260889,6644019339626286343,0,0,0,78.00,0,4543,362,7.97%,https://haohuo.jinritemai.com/views/product/item2?id=3320198443187760074&origin_type=3002001000&origin_id=6644019339626286343_3320198443187760074&alkey=1128_99514375927_6644019339626286343_3320198443187760074_010
正品闪柔懒二代洗发水护发发膜套装柔顺滑补水修护,国民姥姥（大加美发）,32,抖音小店,2019-01-22 16:14:15,59406132517,6649231519577541891,0,0,0,99.00,0,21103,418,1.98%,https://haohuo.jinritemai.com/views/product/item2?id=3322472714295499387&origin_type=3002001000&origin_id=6649231519577541891_3322472714295499387&alkey=1128_99514375927_6649231519577541891_3322472714295499387_010
极客屋  v-white深爱美白全自动口腔清洁器超声牙刷,美国休斯顿玫瑰姐姐,41,抖音小店,2019-04-20 11:39:23,68269365023,6681487662928481550,0,0,0,109.00,0,1982,68,3.43%,https://haohuo.jinritemai.com/views/product/item2?id=3323145748589194786&origin_type=2002001000&origin_id=6681487662928481550_3323145750023772554&alkey=1128_99514375927_6681487662928481550_3323145750023772554_011
去死皮保湿牛奶蜂蜜手蜡,买家秀老王霸,15,抖音小店,2019-07-28 14:48:08,98612728957,6718521951775722755,0,0,0,29.90,0,672,10,1.49%,https://haohuo.jinritemai.com/views/product/item2?id=3323284437428517188&origin_type=2002001000&origin_id=6718521951775722755_3324423061058675972&alkey=1128_99514375927_6718521951775722755_3324423061058675972_011
新鲜进口海虾厄瓜多尔南美白对虾1盒顺丰包邮,繁星海鲜,15,抖音小店,2019-07-06 10:50:18,60179793690,6710149656241868040,0,0,0,148.00,0,170,22,12.94%,https://haohuo.jinritemai.com/views/product/item2?id=3329062072532219256&origin_type=3002001000&origin_id=6710149656241868040_3329062072532219256&alkey=1128_99514375927_6710149656241868040_3329062072532219256_010
【斯凯】国货京卫本草保湿防晒乳液110MLSPF30PA++,吃瓜老少女,34,抖音小店,2019-08-07 17:59:46,1516973106934243,6722362479084670215,0,0,0,79.90,0,5072,53,1.04%,https://haohuo.jinritemai.com/views/product/item2?id=3329637585281803237&origin_type=2002001000&origin_id=6722362479084670215_3329637586649258293&alkey=1128_99514375927_6722362479084670215_3329637586649258293_011
韩熙贞素颜霜男隔离霜合一v7遮瑕懒人学生专用少女正品保湿面霜,慕安,59,淘宝,2019-07-04 11:56:27,71120708431,6709382409395260675,0,0,0,44.90,0,71692,871,1.21%,https://s.click.taobao.com/t?e=m%3D2%26s%3DyyDIN5Mlhehw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMaXsdxcB8D2Oxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM4c1mdaDithF6FG1k30D8sAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6M2gj8IS4nDPJSPOlf75nup0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b582459_0d0a_17085ebbf0b_95c7&xId=rwKkYHITQ6ZovDhlXIt45QiIfAjbrjS0Lae2h85U4fjAWGE2D6iHnnKUwOqNoqqJz419W042XBEznHjlgq8FF9&union_lens=lensId:MAPI@1582794784@0b8476ac_0e05_17085ebbf0e_75de@01
【薇娅推荐】小蜜坊新西兰进口唇膜女淡化唇纹去死皮补水滋润修复,阿宝Abao,52,淘宝,2019-09-24 18:21:05,80783948699,6740180061866953987,0,0,0,74.90,0,3065,6,0.20%,https://s.click.taobao.com/t?e=m%3D2%26s%3DP5MX9MXRCY1w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQnaPrinMU8C5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMyTa900mLoJszBxX27um7hQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PiG5B6HEjHIZgrY9BHlHBs0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0f79e2_0c71_16ec2545029_9f2f&xId=6GWl6xnC4GirXaVsk2QTxdxRbusdTBOQ5z79mhVAPPKoiHJOKQOcSF5vaBYD8deTuygBNHODs5awLMStX9AuiE&union_lens=lensId:0b0b3631_0d10_16ec254502c_0b6d
赫之本修颜PS霜 自然色隔离遮瑕bb霜cc霜素颜霜抗水补水保湿,配方师新帅,38,淘宝,2018-11-10 08:30:03,6497556215,6622022680935681294,0,0,0,79.00,0,863,72,8.34%,https://item.taobao.com/item.htm?id=547250495991
阿芙荷荷巴油/霍霍巴油jojoba精油基础油护肤脸部面部按摩油30ml,泊言?️Alison,58,淘宝,2019-06-16 16:40:31,61269409118,6702787588492774663,0,0,0,78.00,0,107782,1226,1.14%,https://s.click.taobao.com/t?e=m%3D2%26s%3DrsyCbYHPwzRw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMeG3LrKYYXLDMMgx22UI05ZPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMMOOk0utbe7OCjOfFvIyDD4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBtl6oQyHWRwaMGmwdth5Gjm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b0b9f56_0c64_16e30fb7c79_5049&xId=MVgZxCn1159kwolg3qjEDfWTSO5DcianANSa2SljZM1gsehszRHR8Ixl8R5mtrFjIQtlxgjdfxfdfIhGOYxn68&union_lens=lensId:0b0b00e4_0c60_16e30fb7c7b_3031
伊芳妮美颜隔离霜 隐形毛孔打底妆前乳 控油保湿遮瑕亮白猪油膏,娇爷欢乐喜剧人,14,淘宝,2018-07-18 22:39:35,58943188923,6579566774784625934,0,0,0,49.00,0,18787,988,5.26%,https://s.click.taobao.com/t?e=m%3D2%26s%3DObwpkPnV97pw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMZfNBTM5NphY79%2FTFaMDK6Q8BJhZJZW%2FvffgaEh5me446qLBriYrQ2jJdumHWugo7Iz4rjZDGVMA9oDD10bnWjDe9G9vfO8E3%2F1SarTXhIOTs2kxgkNDlXEDXc3BRboPm3X9DJHmDRMbfftGbC8c0KkSHmV82getA0IJkc7bDPnoswu5fygjVMk0tfimM8xr3kjnFAZ2trllxiXvDf8DaRs%3D&union_lens=lensId:0b0b217b_0c64_166cfcf454f_e551
WIS极润护肤品套装 水乳套盒补水保湿控油化妆男士脸部女官网正品,狂小鹿?,51,淘宝,2019-07-31 15:20:51,99588156802,6719624631751314702,0,0,0,169.00,0,35472,401,1.13%,https://s.click.taobao.com/t?e=m%3D2%26s%3DA1sul2GnBuNw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXng7eGj98t079%2FTFaMDK6RPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0RtkivV7nph2axXoiRa23gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Nef%2F9DW4e81QoDF0aIj0bx0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b013a8d_0c6f_16ebf84c302_2bab&xId=rWymKY4s5KrYbkKv3GXFzXxQXYGUkkqaAtC5zZEjBYWu6eWDhNjix1Tiz6iZJb7Mxv1ewRvG5oIMSJa0PDFFL7&union_lens=lensId:0b0fc015_0c87_16ebf84c303_8a81
美康粉黛绿眼膜贴60片淡化黑眼圈细纹眼袋紧致淡皱消补水保湿男女,种草没呀,9,淘宝,2019-04-12 13:04:47,95358109553,6678626274837024003,0,0,0,49.00,0,11898,303,2.55%,https://s.click.taobao.com/t?e=m%3D2%26s%3DTVzZjGm28y5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMTVeItF78l6Tt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMIX9feJ3ImcBlwBYcoLMvt4we6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RCr1vrFZaIx3N6uqT6DKHQsm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b01e6c4_0cb8_17099d84b39_bebb&xId=jtjAmqHUmnWrmiZl8Iaf70ewieFtHycLzVdyC6pyt2xNiQ71QaGwy27YaoTVjpJi7Wc0a4yuaOE1kYklMQLZO9&union_lens=lensId:MAPI@1583129054@0b080810_0d72_17099d84b3b_c121@01
WIS玻尿酸极润面膜 补水保湿提亮肤色清洁收缩毛孔紧致男士女正品,狂小鹿?,55,淘宝,2019-08-08 16:11:08,99588156802,6722338697452244236,0,0,0,138.00,0,653368,2374,0.36%,https://s.click.taobao.com/t?e=m%3D2%26s%3DRjBYq6Lyv%2B5w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMRygXCHWybAmt4hWD5k2kjNPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0RtkivV7nph2axXoiRa23gtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6O9JMldW0VcLmEYSReIyp7f0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1587450653@0b58a10a_0f20_1719b6eaafb_43fd@01
【超品预售】娇兰帝皇蜂姿黄金复原蜜面部精华液30/50ml保湿,BTV养生堂,59,天猫,2019-03-18 20:01:22,98674185726,6669360810575383812,0,0,0,690.00,0,5471,40,0.73%,https://detail.tmall.com/item.htm?id=554617551185
馨霖蒸脸器纳米喷雾补水仪便携冷喷小美容仪女脸面部保湿加湿神器,小奔奔很任性,7,天猫,2019-03-30 12:23:59,1129921634117821,6673756661007551748,0,0,0,18.80,0,8178,250,3.06%,https://detail.tmall.com/item.htm?id=554709609811
善草纪龙血精华液面部精华提拉紧致淡纹抗初老抗皱补水修护精华液,mini卡卡,41,淘宝,2019-07-28 17:45:14,63976255024,6718537944786947342,0,0,0,128.00,0,34278,893,2.61%,https://s.click.taobao.com/t?e=m%3D2%26s%3DkhEvzbsNuPpw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQaT%2BV9wo5eUxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMw6T4yEd6PZYHxUyv57N6xQtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6MvHXq8sWPREopPRCpEwdvF0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b5797e2_0c66_16ebfaf6af3_4505&xId=9WggrzmEinNtYNRoz2Bf3VXa7Ke5xqnyTOlz5eu9XnMYB3UKADEYvNR7T5WQ60hIfpAtIrgb9rzwvM7n2ohClG&union_lens=lensId:0b0163e3_0d02_16ebfaf6af8_7f16
琦琦美妆小铺同款艾薇格诗保湿隔离户外面部套装优惠,kuier0517,59,淘宝,2019-05-04 17:34:45,81665010485,6686794057223621899,0,0,0,98.00,0,20228,1693,8.37%,https://s.click.taobao.com/t?e=m%3D2%26s%3DHGFSEksxeyRw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMf2UiXYHr3ZX8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMIWTdXyKdfEMvhuBuhcQ9wAtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NysQOvvpSXu%2Fg3b13M28%2By0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b0fc0d4_0d21_16ec1944da8_e301&xId=Fjv3LGiltWyrpl7jgPFoHTGfGDCaJ6zgz87KUQlCInrLzgEiBytKo1TaG9FPfsaeG8yGQTR4IIrRhqUagrPnk6&union_lens=lensId:0b0ffe7d_0cd8_16ec1944dab_159e
呗呗兔美妆小屋同款学生少女肌肤保湿防护屏障喷雾,呗呗兔_,59,淘宝,2018-10-18 18:35:58,57146617774,6613643865989582093,0,0,0,98.00,0,49224,2360,4.79%,https://s.click.taobao.com/t?e=m%3D2%26s%3DUH2gz%2BOGBuxw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMUvHCG3zE%2BL2t4hWD5k2kjPtkrXMnYS%2B7RAo3hoYMG5tCOcZFS7bifv0L2GAVNMlWr16pcTImRFhUkIwrKPq8j8LoQ0T%2F2KygQtkyqhBb5%2B4x8PUddoNe3CzmJuj%2BgI4cdkYvQZuIwx3oGeIQL4Fi9FRUgfbX1Zr5mlS43ivIjNbsPrAMD3nCdJd1arOlEmD0fcENMllU8QC0j0E%2F7GT%2BtY%2B5QowgvHJPA%3D%3D&union_lens=lensId:0bb048ad_0c64_16af8a9e0b7_9828
辣椒的美妆小铺同款素颜霜保湿隔离防紫外线妆前打底套装,辣椒呀__,59,淘宝,2019-03-10 16:29:32,76206748508,6666387963166887182,0,0,0,98.00,0,45464,2882,6.34%,https://s.click.taobao.com/t?e=m%3D2%26s%3DTmCyG1L35VVw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMXdh3%2FncjZBU1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0MbaItXj2LqbSo8JlkKJMwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6PkJBBksDsvOL8FPJHn2eBv0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b582879_0c5f_16ebf95f465_4f2d&xId=VgnnHfWbBhpMXDdxtWRQ8skGaOS8VHLYAhTXbHXEC5koVZc94621UCDKkxv5MjXA6bQb2bdF8hnkG5mTJ3A8am&union_lens=lensId:0b14db34_0cdd_16ebf95f465_5772
欧丽源电动眼霜淡化细纹黑眼圈眼袋提拉紧致补水保湿女学生,白衣未央,19,淘宝,2019-05-19 19:26:19,61738533254,6692577673765522702,0,0,0,49.98,0,61088,1455,2.38%,https://s.click.taobao.com/t?e=m%3D2%26s%3DEHRmoRUeEoJw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMeU6GN6EP92Axq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMeLpWqpD0AKYgjfnW0ARrTIwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RAP%2BWc6dB9tlPcfpBBFf2UMm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:0b0fe08b_0c85_16ebf7e9618_4691&xId=h5WCjbRUrCGl4ilymbBnzwS7qrLsh40zcOsAUQlMtAFuOeLZFhDcilMhE5hDQISNJtknAp2w7xIz4Lxehj3oLS&union_lens=lensId:0b0b00e4_0c8f_16ebf7e961a_c16b
诺颂烟酰胺熬夜面膜提亮肤色嫩白补水保湿亮白收缩毛孔美肤正品女,陈七七,59,天猫,2019-08-12 19:29:42,21626350482492,6724241082110053646,0,0,0,149.00,0,137047,315,0.23%,https://detail.tmall.com/item.htm?id=586112497751
辣椒的美妆小铺烟酰胺玻尿酸精华液面部精华补水（拍一发四）秒杀,辣椒呀__,54,淘宝,2019-03-28 16:12:59,76206748508,6673033164987944203,0,0,0,100.00,0,19604,118,0.60%,https://s.click.taobao.com/t?e=m%3D2%26s%3DQ3%2Ftxo7Rl6Zw4vFB6t2Z2ueEDrYVVa64XoO8tOebS%2BdRAdhuF14FMSbLM%2FX5Ng3%2FRitN3%2FurF3xPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrM0MbaItXj2LqbSo8JlkKJMwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6Mlj53DP8%2BbPP10VT5VLzjN0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76a_0c7e_16ebfd277f6_7705&xId=RpGvgt0x7qLLaoVgkWM8q7hN2l2cEQA87OAdi4W9itvrKedgYbOQjyqdEvgB0MFAEYmE0JtmsQiE6SzoIag14g&union_lens=lensId:0b0adf2c_0d3b_16ebfd277f8_4f9c
欧诗漫小白灯美白精华液面部精华女烟酰胺淡斑精华提亮肤色肌底液,南蛮崽崽,58,淘宝,2019-09-24 17:02:23,61357601142,6740159775276928260,0,0,0,129.90,0,21093,504,2.39%,https://s.click.taobao.com/t?e=m%3D2%26s%3D3mLyf7Uh4E9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQstdimBmcPa1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMnQfB%2FWeMOSs9SfnuTX2iRYwe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBNnvzBlk5Sd5wBrRYLGZt5m%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCP8lzN0Wk2RWC%2Bob0vRQ70tz2TFFEd9SqY%3D&union_lens=lensId:TAPI@1586690236@0b588f49_0ea9_1716e1b9f87_9bf5@01
JOJOZEN紫苏舒润冰沁冻膜 深层清洁控油调痘果冻面膜保湿补水120g,剁手小仙女,30,淘宝,2019-07-12 19:40:37,75242884780,6712630051202010382,0,0,0,46.00,0,52870,427,0.81%,https://s.click.taobao.com/t?e=m%3D2%26s%3D8iA4TFCCLtVw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMU%2B4YNozvvPl5x%2BIUlGKNpVPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMrSKAzJaxinBrB6YnyvFswwtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OUFNkTm%2BIP6rx0hGMVt7GK0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b57b76e_0d24_170a4547c0b_da71&xId=rGkrR1nMYjnklm6pmugxYKre0M1HT8UysJrC43PxdRxbK1FbBvSl9sjQC2qSCeSnN4imK9w3K0lNLoXxNFgIuu&union_lens=lensId:MAPI@1583304965@0b082173_0e4c_170a4547c0e_6843@01
海藻绿眼膜贴60片细纹改善黑眼圈眼袋紧致补水保湿淡化男女去,日常好物推荐,15,淘宝,2019-07-21 09:39:30,62410521982,6715710930870717709,0,0,0,19.90,0,278,3,1.08%,https://s.click.taobao.com/t?e=m%3D2%26s%3D326h8DR9SK9w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMQMTQhG4ggyDJ1gyddu7kN9PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMfStdrVP1ccI7ryPPM2j56owe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RA%2FBkLUbYoG13DXOYJ1DIQAm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCM7Qq3IsVviSLpPcC%2BjxcBwIYULNg46oBA%3D&union_lens=lensId:TAPI@1588122700@0b013f40_0e5c_171c37d4bf6_06ef@01
AMIRO电动牙刷元气充电式声波震动美白软毛成人学生党女生情侣,小玉酱,55,淘宝,2019-09-09 18:05:26,61608456852,6734609745765797123,0,0,0,299.00,0,10440,349,3.34%,https://s.click.taobao.com/t?e=m%3D2%26s%3DsTALMCa4y71w4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMVgiTOvDPHlvxq3IhSJN6GRPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMenuR%2FVZUijxnd6qpMu9WIgtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6OKBzg0QBl%2BY38VqFMJ1zkX0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:0b1b15bd_0c8f_16ec2a66258_626d&xId=7BvJGadPpJLBn9JCauXqjbuBcfyVWcW9CBzeoklMFGqwQpN5mcz2jp0oX8ywEjiRVmnPqOga3LSt2sj4CZDH7W&union_lens=lensId:0b0b3631_0d10_16ec2a6625b_7702
薇娅推荐膜法世家纱布修护面膜10片补水保湿水杨酸淡痘印魔法世家,波比酱Poppy,43,淘宝,2019-09-11 17:29:11,3276190653886638,6735342574598425859,0,0,0,99.00,0,14039,213,1.52%,https://s.click.taobao.com/t?e=m%3D2%26s%3DYYX4JwDdoVtw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMX3TuDLjdwjb8sviUM61dt1PUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMVAlLNUy0zll%2FKCP8XhbRJowe6%2FtGg2%2FRSyiL934V8t7Ny6VfD8aHxJ6P%2Fjo9mSm0fWsUjZoD5RBrC4zZih5gzFic6rEjwsXrm%2FAqrVg3iolmYKmPQjlXgib4FRL6yn47QLQtqj2NQCP8lzN0Wk2RWC%2Bob0vRQ70tz2TFFEd9SqY%3D&union_lens=lensId:TAPI@1586770432@0b014944_0e8b_17172e35166_dec1@01
韩方五谷烟酰胺身体乳保湿全身滋润秋冬补水香体女润肤露持久留香,破产仙女好物记,10,淘宝,2019-09-08 14:11:32,63334655349,6734178385607576839,0,0,0,18.90,0,2075,199,9.59%,https://s.click.taobao.com/t?e=m%3D2%26s%3D2g49OlH3mSRw4vFB6t2Z2ueEDrYVVa64yK8Cckff7TVRAdhuF14FMXpCnlRMRXLE1aH1Hk3GeOhPUTXRfTxtdBjNNxDoPM6pXxvPZ6IQDhYMb6OLEDGGbSQYRxDRWsrMD5hLi59d3VX9yUn6bIng4wtkyqhBb5%2B4x8PUddoNe3CezgG9NfqeywojujuscY6D4JOed0Rxa6NAbKfeJXfR%2FyxzM4eP3%2B3p0y29cGg%2F%2FwibuYJg80O8pJfDF8hLtONLkQiIYXgiqB0g%2BBRJp5XnzaGG0TerL18CcSpj5qSCmbA%3D&union_lens=lensId:TAPI@1588122646@0b84769e_0f4a_171c37c778c_20a1@01
